2790	222	5441	2	0
3158	150	4569	2	0
3159	160	4346	2	0
3159	222	4346	2	0
3269	160	6635	2	0
3285	160	4383	2	0
3341	53	733	2	0
3341	103	733	2	0
3341	127	733	2	0
3341	127	2697	2	0
3341	155	4319	2	0
3358	156	1161	2	0
3465	171	1161	2	0
3535	18	6410	2	0
3535	56	6410	2	0
3535	160	5037	2	0
3824	29	5154	2	0
4154	160	1013	2	0
4187	6	679	2	0
4188	6	5046	2	0
4304	173	2973	2	0
4313	155	1077	2	0
4319	142	3341	2	0
4339	224	1161	2	0
4377	38	2996	2	0
4377	202	2996	2	0
4393	160	5171	2	0
4412	53	6795	2	0
4453	160	4501	2	0
4463	90	5182	2	0
4484	228	146	2	0
4551	156	363	2	0
4551	158	363	2	0
4587	160	2442	2	0
4590	160	2444	2	0
4702	158	3155	2	0
4769	115	1161	2	0
5171	38	3912	2	0
5182	90	4463	2	0
5319	222	244	2	0
5338	49	6332	2	0
5395	38	4407	2	0
5423	6	1121	2	0
5423	38	1121	2	0
5423	150	1121	2	0
5431	38	6999	2	0
5437	160	1474	2	0
5441	59	1599	2	0
5441	222	6627	2	0
5455	150	4265	2	0
5455	223	1148	2	0
5613	173	776	2	0
5648	18	558	2	0
5678	41	5262	2	0
5678	127	6635	2	0
5678	166	6635	2	0
5719	6	3724	2	0
5719	150	1179	2	0
5782	169	5370	2	0
5800	160	2442	2	0
5884	86	2083	2	0
5965	155	2083	2	0
6098	160	5037	2	0
6332	156	1122	2	0
6344	53	711	2	0
6344	155	920	2	0
6407	38	4286	2	0
6410	56	5246	2	0
6410	160	3262	2	0
6411	155	2083	2	0
6422	38	2695	2	0
6422	61	2445	2	0
6556	55	5370	2	0
6556	160	5219	2	0
6639	169	5300	2	0
6665	224	1971	2	0
6795	53	4412	2	0
6795	160	6979	2	0
6856	158	2430	2	0
6861	53	1109	2	0
6866	157	1145	2	0
6891	160	1971	2	0
6978	160	6568	2	0
6979	160	2427	2	0
7038	160	1077	2	0
18	53	1626	3	0
74	222	1971	3	0
146	142	766	3	0
151	53	599	3	0
222	160	4475	3	0
244	222	5319	3	0
293	156	2753	3	0
362	142	4610	3	0
545	156	5584	3	0
545	191	45	3	0
599	53	151	3	0
671	156	558	3	0
671	160	2442	3	0
680	156	1122	3	0
680	156	6332	3	0
711	120	146	3	0
733	53	920	3	0
733	103	3341	3	0
766	155	146	3	0
786	215	2278	3	0
920	53	733	3	0
1077	159	6411	3	0
1145	42	6520	3	0
1145	56	2683	3	0
1148	42	2427	3	0
1161	56	1446	3	0
1161	137	2314	3	0
1161	156	2442	3	0
1161	156	4114	3	0
1176	49	6635	3	0
1176	145	6635	3	0
1176	156	6635	3	0
1176	159	4415	3	0
1179	86	3724	3	0
1179	158	3450	3	0
1215	69	5474	3	0
1215	160	5395	3	0
1273	156	6165	3	0
1286	163	3159	3	0
1353	38	1145	3	0
1445	191	1160	3	0
1496	0	4274	3	0
1603	56	1145	3	0
1626	53	18	3	0
2083	53	6504	3	0
2083	142	5965	3	0
2083	142	6411	3	0
2100	53	3155	3	0
2242	160	3155	3	0
2249	169	3155	3	0
2278	173	6411	3	0
2287	160	1642	3	0
2317	56	2790	3	0
2417	160	2290	3	0
2442	103	4114	3	0
2442	156	3002	3	0
2442	156	4114	3	0
2455	160	6504	3	0
2455	212	6411	3	0
2683	191	1145	3	0
2980	160	4551	3	0
3155	55	2790	3	0
3155	158	5171	3	0
3165	156	1145	3	0
3211	229	1060	3	0
3232	127	3155	3	0
3245	160	2999	3	0
3262	142	3380	3	0
3341	53	733	3	0
3341	103	733	3	0
3341	127	733	3	0
3341	155	4319	3	0
3380	155	3262	3	0
3535	6	6410	3	0
3535	98	6410	3	0
3535	160	5037	3	0
3572	160	2442	3	0
3703	160	1203	3	0
3995	38	1156	3	0
4004	90	4587	3	0
4114	103	2442	3	0
4187	160	3155	3	0
4187	160	4702	3	0
4240	52	1171	3	0
4319	142	3341	3	0
4346	215	3159	3	0
4383	163	5736	3	0
4393	160	1677	3	0
4407	160	1503	3	0
4423	115	5838	3	0
4482	222	1188	3	0
4555	160	4373	3	0
4564	190	1477	3	0
4587	90	4004	3	0
4610	155	362	3	0
4702	134	5736	3	0
5004	142	5291	3	0
5037	98	6410	3	0
5154	160	6435	3	0
5158	6	235	3	0
5182	18	1161	3	0
5182	160	2442	3	0
5189	150	1509	3	0
5196	143	3068	3	0
5250	169	2686	3	0
5291	155	5004	3	0
5319	222	244	3	0
5370	127	6823	3	0
5423	38	1121	3	0
5423	156	1121	3	0
5423	222	6994	3	0
5441	222	5661	3	0
5441	223	5661	3	0
5461	160	3874	3	0
5474	57	4407	3	0
5661	86	5441	3	0
5661	170	5441	3	0
5678	86	6636	3	0
5678	127	6635	3	0
5678	160	6635	3	0
5739	160	1077	3	0
5884	86	2083	3	0
5925	173	1077	3	0
5965	155	2083	3	0
5965	208	2460	3	0
6410	98	5037	3	0
6410	156	5037	3	0
6410	159	5037	3	0
6410	191	5037	3	0
6411	155	2083	3	0
6422	38	5370	3	0
6438	160	2449	3	0
6504	53	2083	3	0
6785	56	2457	3	0
6785	98	5189	3	0
6808	169	4587	3	0
6978	160	6568	3	0
7044	160	3015	3	0
20	160	2978	4	0
146	222	587	4	0
180	160	146	4	0
180	160	5036	4	0
246	160	3155	4	0
454	224	4457	4	0
497	160	1297	4	0
599	224	3122	4	0
599	224	4457	4	0
649	224	1122	4	0
680	156	1122	4	0
733	53	3341	4	0
733	103	3341	4	0
786	215	2278	4	0
833	53	1718	4	0
929	53	6332	4	0
1060	86	3341	4	0
1077	53	2290	4	0
1115	90	6291	4	0
1115	160	1620	4	0
1122	224	649	4	0
1145	191	664	4	0
1145	205	7021	4	0
1176	56	6636	4	0
1179	158	3450	4	0
1318	224	5036	4	0
1434	191	664	4	0
1626	123	1620	4	0
1718	53	833	4	0
1731	222	4955	4	0
1886	156	4488	4	0
1886	160	5116	4	0
2065	155	3155	4	0
2241	127	150	4	0
2241	127	2083	4	0
2290	53	1077	4	0
2460	53	3159	4	0
2545	56	1145	4	0
2609	160	3341	4	0
2683	56	6831	4	0
2683	159	1145	4	0
2697	53	3341	4	0
3155	53	5398	4	0
3155	142	2065	4	0
3155	142	6293	4	0
3159	53	2460	4	0
3197	53	3155	4	0
3341	53	733	4	0
3341	53	2697	4	0
3341	103	733	4	0
3341	103	2697	4	0
3341	127	6293	4	0
3341	155	4319	4	0
3535	98	6410	4	0
3535	156	5037	4	0
3677	155	3155	4	0
3703	160	1777	4	0
3724	38	1179	4	0
3727	160	3393	4	0
3741	169	6296	4	0
3884	127	6044	4	0
3884	155	4319	4	0
4188	160	3159	4	0
4269	224	3984	4	0
4319	142	3884	4	0
4346	167	3159	4	0
4393	38	3912	4	0
4393	38	4455	4	0
4407	163	5395	4	0
4412	148	6411	4	0
4412	163	6411	4	0
4412	167	6411	4	0
4517	160	5432	4	0
4534	167	3159	4	0
4544	160	6284	4	0
4605	160	1515	4	0
4918	38	2207	4	0
5046	160	3159	4	0
5128	86	925	4	0
5158	160	5441	4	0
5398	53	3155	4	0
5398	160	246	4	0
5423	38	1121	4	0
5432	56	2908	4	0
5441	169	1349	4	0
5441	223	5661	4	0
5458	160	599	4	0
5661	86	5441	4	0
5661	170	5441	4	0
5674	86	5520	4	0
5678	86	6636	4	0
5678	213	6635	4	0
5736	56	3136	4	0
5828	160	5429	4	0
5965	208	2460	4	0
6291	90	1115	4	0
6293	127	3341	4	0
6317	156	1977	4	0
6410	156	5037	4	0
6410	191	5037	4	0
6411	160	3010	4	0
6422	38	5370	4	0
6422	191	5370	4	0
6872	160	6284	4	0
150	98	2290	5	0
497	110	2457	5	0
497	167	1286	5	0
497	224	1286	5	0
509	55	1592	5	0
649	6	87	5	0
733	53	3341	5	0
762	61	1173	5	0
920	53	733	5	0
920	155	6155	5	0
1115	90	6291	5	0
1145	6	1603	5	0
1145	127	2683	5	0
1286	224	497	5	0
1466	224	1122	5	0
1519	224	4292	5	0
1592	55	509	5	0
1928	156	4019	5	0
2083	142	150	5	0
2266	127	3873	5	0
2545	53	6348	5	0
2798	160	2988	5	0
2823	53	4515	5	0
3155	142	3232	5	0
3155	142	5398	5	0
3159	160	566	5	0
3232	127	3155	5	0
3262	123	1626	5	0
3262	142	7075	5	0
3264	155	4304	5	0
3341	53	733	5	0
3341	127	6293	5	0
3341	155	4319	5	0
3341	160	3155	5	0
3341	169	6411	5	0
3535	6	6410	5	0
3675	18	1179	5	0
3905	56	3675	5	0
4011	56	6410	5	0
4011	160	6410	5	0
4082	160	5480	5	0
4304	142	3264	5	0
4319	142	3341	5	0
4346	167	3159	5	0
4346	224	4534	5	0
4407	160	5474	5	0
4416	47	3724	5	0
4443	160	929	5	0
4515	53	2823	5	0
4534	224	4346	5	0
4549	160	146	5	0
4564	160	6252	5	0
4573	160	1974	5	0
4702	53	5398	5	0
4702	160	3155	5	0
4845	191	3155	5	0
5037	98	6410	5	0
5281	222	1145	5	0
5398	53	4702	5	0
5398	155	3155	5	0
5398	160	3155	5	0
5423	38	1121	5	0
5423	150	6994	5	0
5441	202	7006	5	0
5441	223	5661	5	0
5447	38	1140	5	0
5471	160	4950	5	0
5474	150	4283	5	0
5474	202	1503	5	0
5480	160	4082	5	0
5484	38	4286	5	0
5484	38	4725	5	0
5527	53	5742	5	0
5596	160	5370	5	0
5661	170	5441	5	0
5678	182	917	5	0
6094	127	3873	5	0
6148	160	645	5	0
6159	156	4431	5	0
6159	176	4431	5	0
6254	160	3155	5	0
6291	90	1115	5	0
6321	127	1145	5	0
6321	160	1971	5	0
6348	53	2545	5	0
6407	38	4286	5	0
6410	98	5037	5	0
6410	159	5037	5	0
6411	127	2083	5	0
6635	18	1176	5	0
6717	160	3155	5	0
6805	127	6411	5	0
7075	155	3262	5	0
188	53	2266	6	0
359	180	5421	6	0
382	90	2100	6	0
382	180	2100	6	0
455	224	1496	6	0
455	224	4397	6	0
497	224	1297	6	0
531	6	5305	6	0
594	228	3931	6	0
649	6	680	6	0
649	156	680	6	0
733	103	920	6	0
733	103	3341	6	0
766	169	2648	6	0
811	222	1122	6	0
854	160	4614	6	0
920	61	733	6	0
920	103	733	6	0
920	160	3155	6	0
920	191	3155	6	0
925	115	1077	6	0
929	145	5037	6	0
929	188	5037	6	0
1077	36	6411	6	0
1077	115	925	6	0
1077	160	3262	6	0
1086	160	2460	6	0
1121	34	5377	6	0
1121	224	5423	6	0
1122	191	649	6	0
1133	156	2414	6	0
1138	191	2419	6	0
1145	6	1434	6	0
1145	6	3592	6	0
1145	6	6520	6	0
1145	224	6956	6	0
1148	6	2427	6	0
1161	56	2694	6	0
1161	156	2442	6	0
1161	156	4114	6	0
1175	61	5261	6	0
1176	159	4415	6	0
1185	0	1520	6	0
1189	6	1148	6	0
1281	6	382	6	0
1297	167	3159	6	0
1297	224	497	6	0
1464	224	5423	6	0
1519	224	4292	6	0
1643	115	2570	6	0
1700	160	6284	6	0
1794	127	2618	6	0
1947	160	2460	6	0
1954	115	1161	6	0
1954	160	2442	6	0
1971	208	1145	6	0
2100	90	382	6	0
2100	155	3155	6	0
2186	206	4590	6	0
2194	222	5423	6	0
2241	156	3262	6	0
2243	155	3155	6	0
2262	103	5395	6	0
2262	127	5395	6	0
2266	53	188	6	0
2266	156	2268	6	0
2290	56	2300	6	0
2290	159	3159	6	0
2317	160	2790	6	0
2403	207	2798	6	0
2403	207	6407	6	0
2404	160	1523	6	0
2410	156	1160	6	0
2442	56	4587	6	0
2442	87	4587	6	0
2442	157	1161	6	0
2570	115	1643	6	0
2618	127	1794	6	0
2651	61	1122	6	0
2733	160	2442	6	0
2798	207	2403	6	0
2830	169	4564	6	0
2896	56	4374	6	0
2926	127	3995	6	0
3155	33	2457	6	0
3155	131	3159	6	0
3155	142	2100	6	0
3155	142	2243	6	0
3159	103	5046	6	0
3162	127	3155	6	0
3232	127	3155	6	0
3305	127	6122	6	0
3341	61	733	6	0
3341	103	733	6	0
3341	103	4822	6	0
3341	127	733	6	0
3341	127	6293	6	0
3341	155	4319	6	0
3341	160	733	6	0
3341	160	3155	6	0
3446	156	1176	6	0
3450	156	4688	6	0
3468	160	5553	6	0
3592	156	1145	6	0
3592	216	1145	6	0
3716	150	3601	6	0
3742	169	649	6	0
3868	53	1434	6	0
3871	169	2100	6	0
3987	56	3341	6	0
3987	160	3155	6	0
4036	160	4082	6	0
4051	160	1463	6	0
4069	150	3885	6	0
4096	127	2442	6	0
4187	53	5243	6	0
4187	127	3155	6	0
4187	127	3232	6	0
4187	156	3232	6	0
4224	150	3885	6	0
4245	189	1179	6	0
4408	229	4284	6	0
4411	105	1169	6	0
4412	191	6411	6	0
4500	38	4261	6	0
4569	169	4702	6	0
4624	160	929	6	0
4702	158	3155	6	0
4747	156	1161	6	0
4822	103	3341	6	0
4845	191	3155	6	0
5013	160	3706	6	0
5037	46	985	6	0
5037	115	6410	6	0
5046	103	3159	6	0
5046	156	3159	6	0
5177	160	455	6	0
5182	160	4506	6	0
5219	160	5036	6	0
5243	53	4187	6	0
5338	160	6332	6	0
5395	103	2262	6	0
5423	38	1464	6	0
5423	191	1121	6	0
5423	222	1464	6	0
5432	229	925	6	0
5450	38	1146	6	0
5454	229	4264	6	0
5455	38	1148	6	0
5470	150	4277	6	0
5480	219	2967	6	0
5484	38	4286	6	0
5484	38	4725	6	0
5492	6	1175	6	0
5572	6	3095	6	0
5736	142	5395	6	0
5801	127	5395	6	0
5801	160	2262	6	0
5814	167	3159	6	0
5924	163	3155	6	0
5965	56	6792	6	0
5965	160	6792	6	0
6122	156	3262	6	0
6214	160	2404	6	0
6293	127	3341	6	0
6332	6	680	6	0
6332	127	680	6	0
6332	156	680	6	0
6332	156	1181	6	0
6332	169	1122	6	0
6332	191	680	6	0
6355	169	2862	6	0
6407	38	4286	6	0
6407	207	2403	6	0
6410	115	5037	6	0
6411	115	6504	6	0
6411	142	6805	6	0
6449	160	359	6	0
6504	115	6411	6	0
6504	169	6411	6	0
6504	191	6411	6	0
6520	205	1145	6	0
6635	38	1176	6	0
6644	142	6979	6	0
6699	162	2278	6	0
6780	156	1169	6	0
6780	156	4411	6	0
6780	156	4598	6	0
6805	155	6411	6	0
6805	160	6504	6	0
6805	162	6504	6	0
6856	160	2430	6	0
6888	160	1945	6	0
6917	156	5260	6	0
6979	127	6644	6	0
6979	155	6644	6	0
6979	156	3233	6	0
7038	53	6179	6	0
38	169	4175	7	0
44	160	2433	7	0
127	53	4702	7	0
146	142	6834	7	0
327	115	5940	7	0
359	180	5421	7	0
444	224	3159	7	0
455	224	1496	7	0
544	53	3868	7	0
611	224	1185	7	0
639	224	5613	7	0
649	6	87	7	0
649	6	680	7	0
680	156	1122	7	0
711	169	6805	7	0
733	87	2997	7	0
829	115	3155	7	0
920	127	6293	7	0
929	127	3155	7	0
1115	6	1077	7	0
1115	18	3262	7	0
1145	10	544	7	0
1145	205	1971	7	0
1148	156	2427	7	0
1148	224	5455	7	0
1160	156	1445	7	0
1161	18	2442	7	0
1161	105	2694	7	0
1161	156	4233	7	0
1176	56	5678	7	0
1176	60	6635	7	0
1176	127	6635	7	0
1176	224	5678	7	0
1179	208	3724	7	0
1188	224	4482	7	0
1215	156	6012	7	0
1384	56	2442	7	0
1384	156	2442	7	0
1434	53	3868	7	0
1434	91	1145	7	0
1434	156	3868	7	0
1436	38	1148	7	0
1446	38	1161	7	0
1477	224	5441	7	0
1520	229	1185	7	0
1794	127	2618	7	0
1953	53	4702	7	0
1953	155	3155	7	0
1957	156	6523	7	0
2040	160	4573	7	0
2103	160	382	7	0
2104	53	7038	7	0
2137	160	4587	7	0
2183	159	698	7	0
2224	222	1375	7	0
2265	127	3155	7	0
2290	142	3285	7	0
2290	159	3159	7	0
2446	160	3341	7	0
2527	53	2272	7	0
2618	127	1794	7	0
2671	56	5441	7	0
2683	18	3262	7	0
2683	169	3262	7	0
2694	105	6047	7	0
2695	22	871	7	0
2770	38	1396	7	0
2844	53	5226	7	0
2896	56	4374	7	0
2974	53	4030	7	0
3076	160	4606	7	0
3149	127	6795	7	0
3155	98	3159	7	0
3155	98	3162	7	0
3155	142	1953	7	0
3155	142	3232	7	0
3158	156	4702	7	0
3159	143	4534	7	0
3159	222	444	7	0
3159	222	4346	7	0
3162	98	3155	7	0
3162	127	3155	7	0
3162	127	3158	7	0
3232	53	4702	7	0
3232	155	3155	7	0
3232	160	3155	7	0
3232	169	3155	7	0
3241	160	6568	7	0
3262	47	5040	7	0
3285	155	2290	7	0
3341	53	6293	7	0
3341	123	6293	7	0
3341	127	6293	7	0
3341	155	4319	7	0
3341	160	3155	7	0
3380	53	5046	7	0
3380	90	5046	7	0
3380	169	3159	7	0
3446	156	1176	7	0
3446	160	5678	7	0
3450	53	3905	7	0
3532	38	1148	7	0
3535	156	1171	7	0
3535	159	5037	7	0
3616	157	3589	7	0
3691	160	1283	7	0
3706	61	1148	7	0
3724	47	2525	7	0
3724	47	6211	7	0
3742	169	649	7	0
3868	53	1434	7	0
3873	156	2701	7	0
3905	53	3450	7	0
3911	160	3155	7	0
3911	160	4133	7	0
3926	142	3996	7	0
3987	156	920	7	0
3987	160	3155	7	0
3996	155	3926	7	0
4019	53	2683	7	0
4030	53	2974	7	0
4069	160	3155	7	0
4108	47	1145	7	0
4185	156	6321	7	0
4274	224	4304	7	0
4408	229	4284	7	0
4415	228	6635	7	0
4468	160	4407	7	0
4482	222	1188	7	0
4512	150	1515	7	0
4602	160	6504	7	0
4602	160	6805	7	0
4664	160	4133	7	0
4702	53	127	7	0
4702	53	3232	7	0
4702	160	3155	7	0
4702	169	6017	7	0
4807	6	4393	7	0
4827	208	1148	7	0
4904	127	6635	7	0
5046	53	3380	7	0
5046	90	3380	7	0
5046	156	3159	7	0
5046	160	3159	7	0
5163	6	1140	7	0
5177	38	7001	7	0
5226	53	2844	7	0
5281	222	1145	7	0
5395	167	3922	7	0
5396	156	1176	7	0
5423	38	1121	7	0
5423	127	1121	7	0
5423	150	1121	7	0
5423	156	1121	7	0
5450	38	1146	7	0
5450	38	4262	7	0
5463	38	1154	7	0
5484	38	4286	7	0
5484	51	6407	7	0
5487	102	3262	7	0
5678	213	6635	7	0
5716	127	1169	7	0
6012	160	5395	7	0
6054	156	6417	7	0
6078	56	6296	7	0
6122	156	2241	7	0
6122	156	3262	7	0
6148	156	1767	7	0
6155	160	2445	7	0
6179	53	7038	7	0
6254	160	3155	7	0
6293	53	3341	7	0
6293	123	3341	7	0
6293	127	920	7	0
6293	127	3341	7	0
6332	53	38	7	0
6332	127	680	7	0
6355	61	6161	7	0
6411	53	6504	7	0
6411	53	6805	7	0
6411	127	6504	7	0
6411	142	6805	7	0
6422	38	5370	7	0
6506	57	1581	7	0
6544	56	680	7	0
6635	18	1176	7	0
6635	38	1176	7	0
6665	224	1145	7	0
6802	156	3979	7	0
6805	160	6504	7	0
6834	155	146	7	0
6890	171	925	7	0
6950	160	284	7	0
6979	127	1148	7	0
7038	53	2104	7	0
7038	53	6179	7	0
315	53	6479	8	0
315	160	6479	8	0
450	115	503	8	0
497	167	5812	8	0
568	86	3759	8	0
594	228	3931	8	0
680	61	6332	8	0
680	156	1122	8	0
711	52	146	8	0
711	103	3159	8	0
711	163	146	8	0
776	208	2442	8	0
818	127	1145	8	0
818	127	1353	8	0
885	103	5395	8	0
920	53	733	8	0
920	155	4319	8	0
1077	36	6411	8	0
1077	56	3262	8	0
1077	98	6410	8	0
1077	145	829	8	0
1121	208	5423	8	0
1121	215	5423	8	0
1128	56	5150	8	0
1128	154	1469	8	0
1128	224	1469	8	0
1145	123	6080	8	0
1145	191	3430	8	0
1145	205	1971	8	0
1148	191	2427	8	0
1161	6	2442	8	0
1161	69	2889	8	0
1161	156	64	8	0
1161	156	4004	8	0
1176	127	6635	8	0
1176	191	4904	8	0
1185	86	2461	8	0
1222	53	2561	8	0
1281	160	4939	8	0
1427	156	3750	8	0
1434	38	1145	8	0
1463	224	4250	8	0
1520	224	1185	8	0
1581	103	6411	8	0
1706	160	5965	8	0
1837	159	1077	8	0
1873	53	3102	8	0
1873	53	6397	8	0
1891	160	4545	8	0
1953	155	3155	8	0
1953	155	3873	8	0
1953	207	2243	8	0
1971	6	3592	8	0
2243	207	1953	8	0
2266	115	3341	8	0
2266	141	2701	8	0
2290	38	7007	8	0
2290	142	2278	8	0
2290	169	5827	8	0
2427	150	867	8	0
2651	53	6733	8	0
2667	127	5736	8	0
2686	160	6856	8	0
2694	56	1161	8	0
2694	156	1161	8	0
2719	160	6435	8	0
2733	160	2694	8	0
2798	129	5832	8	0
2814	169	660	8	0
3102	53	1873	8	0
3102	53	6397	8	0
3155	98	6017	8	0
3155	142	1953	8	0
3155	142	3232	8	0
3155	142	3677	8	0
3155	142	3911	8	0
3159	6	4188	8	0
3159	103	711	8	0
3159	169	3155	8	0
3159	173	1733	8	0
3162	98	5736	8	0
3213	169	6017	8	0
3232	53	4702	8	0
3232	155	3155	8	0
3232	160	3155	8	0
3233	53	4004	8	0
3241	160	6568	8	0
3341	103	733	8	0
3341	127	2290	8	0
3341	127	6293	8	0
3341	155	2290	8	0
3341	155	4319	8	0
3380	53	5046	8	0
3380	90	5046	8	0
3380	156	5046	8	0
3380	169	5046	8	0
3424	53	6250	8	0
3430	127	1434	8	0
3450	160	3015	8	0
3494	160	2442	8	0
3600	191	2442	8	0
3677	155	3155	8	0
3686	38	1121	8	0
3769	127	3155	8	0
3868	53	544	8	0
3873	142	1953	8	0
3911	155	3155	8	0
3911	160	733	8	0
3911	160	3155	8	0
3933	53	2381	8	0
4004	53	3233	8	0
4069	160	3155	8	0
4096	160	4114	8	0
4130	160	5195	8	0
4138	160	2798	8	0
4187	53	3232	8	0
4187	160	3155	8	0
4187	160	3232	8	0
4205	169	4334	8	0
4239	191	4286	8	0
4319	142	920	8	0
4319	142	3341	8	0
4324	160	1520	8	0
4346	224	3159	8	0
4408	229	4284	8	0
4468	160	6852	8	0
4549	160	1265	8	0
4587	160	2442	8	0
4609	8	1179	8	0
4702	53	3232	8	0
4702	160	3155	8	0
4838	150	5262	8	0
4893	160	5678	8	0
4904	127	6635	8	0
4995	189	1683	8	0
5037	46	1163	8	0
5037	105	3535	8	0
5037	169	3535	8	0
5037	191	6410	8	0
5042	160	3015	8	0
5046	90	3380	8	0
5046	160	3159	8	0
5116	224	1122	8	0
5150	38	1128	8	0
5158	38	5373	8	0
5182	156	1161	8	0
5182	160	2442	8	0
5197	115	1185	8	0
5395	38	727	8	0
5395	103	885	8	0
5398	160	3155	8	0
5423	6	1121	8	0
5423	38	1121	8	0
5441	107	1477	8	0
5441	223	5661	8	0
5449	223	5971	8	0
5455	56	1148	8	0
5455	156	1148	8	0
5463	150	1154	8	0
5474	38	4283	8	0
5474	160	1503	8	0
5484	38	4286	8	0
5492	6	1175	8	0
5653	86	4431	8	0
5653	166	146	8	0
5678	166	6635	8	0
5678	182	6635	8	0
5736	98	3162	8	0
5801	127	5395	8	0
5801	160	885	8	0
5901	160	2576	8	0
5997	160	2648	8	0
6250	53	3424	8	0
6293	127	3341	8	0
6309	18	6411	8	0
6397	53	1873	8	0
6397	53	3102	8	0
6411	103	1581	8	0
6411	103	6504	8	0
6411	115	6504	8	0
6479	53	315	8	0
6504	103	6411	8	0
6504	115	6411	8	0
6506	160	2083	8	0
6699	53	3341	8	0
6699	160	3341	8	0
6733	53	2651	8	0
6805	155	6411	8	0
6866	156	1145	8	0
6977	6	1148	8	0
6977	160	2427	8	0
6979	197	6644	8	0
7025	224	4412	8	0
38	53	6332	9	0
93	56	2437	9	0
284	56	1152	9	0
323	53	714	9	0
335	169	6350	9	0
359	90	711	9	0
359	127	733	9	0
444	167	3159	9	0
497	224	1286	9	0
649	18	4175	9	0
680	53	2796	9	0
711	56	146	9	0
711	90	359	9	0
711	163	146	9	0
711	169	359	9	0
715	61	1121	9	0
956	103	6967	9	0
1077	116	6017	9	0
1077	123	1751	9	0
1121	115	1146	9	0
1122	156	38	9	0
1128	224	1469	9	0
1145	6	1434	9	0
1145	6	2683	9	0
1145	56	1434	9	0
1145	56	2683	9	0
1145	156	6349	9	0
1145	168	6665	9	0
